name,latitude,longitude,number_of_bikes
Ling Rd / Morningside Ave,43.766663817888656,-79.18521765344238,12
Yonge St / Yorkville Ave,43.671944,-79.387778,0
1 Market St,43.6469928,-79.3706665,9
Spadina Ave / Dundas St W - SMART,43.652352301216055,-79.39801617693556,3
Davenport Rd / McAlpine St - SMART,43.673768,-79.391253,0
Midland Ave / Kingston Rd,43.7128578,-79.2487086,6
Firvalley Ct / Warden Ave,43.7032112,-79.2787149,7
OCAD University,43.65231552304792,-79.39091185000235,12
Galbraith Rd / King's College Rd,43.6603874468082,-79.39537831814152,0
Christie St / Benson Ave (Wychwood Barns),43.68,-79.42500000000001,4
Portland St / Wellington St W,43.64290167152932,-79.39937033134326,11
697 Lansdowne Ave ,43.659221843735615,-79.44277410244676,8
University Ave / Pearl St ,43.64836809385241,-79.3853510232788,9
Annette St / Dundas St W,43.6641174,-79.4588522,1
Parkcrest Dr / Kingston Rd,43.73596719224253,-79.21995221481933,2
Macpherson Ave / Spadina Rd,43.675791,-79.40698,0
Lawrence Ave E / Don Mills Trail,43.73458185912293,-79.35485399272919,3
Albion Rd/ Arcot Blvd,43.727621709316395,-79.55254902939286,0
Richmond St E / Yonge St,43.651838,-79.378743,2
Birchcliff Ave / Kingston Rd,43.691688,-79.265027,1
Randolph Ave / Perth Ave,43.6585504,-79.4497659,0
Bathurst St / Fort York Blvd,43.639179,-79.399595,8
Jane St / Bloor St W (Jane Subway Station),43.64976,-79.48477,0
Dundas St E / Boulton Ave - SMART,43.663148,-79.347938,6
Amos Waites Park,43.613606,-79.4883535,21
King St E / River St,43.656784782853144,-79.35627385059036,10
Lansdowne Subway Station,43.65922918158098,-79.44320901022282,0
Twelfth St / Thirteenth St,43.6002896,-79.5108692,18
Oak St / Sumach St,43.6617908,-79.361515,2
Berkeley St / Dundas St E - SMART,43.658816,-79.367318,2
Bathurst Subway Station,43.6666667,-79.41166666666668,5
King St W / Fraser Ave,43.6394444,-79.42527777777778,8
Dundas St W / St Helen's Ave - SMART,43.6504218,-79.4407647,0
Kingston Rd / Warden Ave,43.68824135931814,-79.27046628033244,0
Cruickshank Park,43.7023860650084,-79.52594758324148,0
York Mills Rd / Lesmill Rd,43.7549215557014,-79.35174838465576,1
Dufferin St / Bloor St W,43.66083333333333,-79.43583333333333,4
Pioneer Village Subway Station,43.77649016265579,-79.5085364909097,0
Church St / Alexander St,43.663722,-79.380288,15
Riverdale Park South (Broadview Ave),43.667819,-79.35347,8
552 Birchmount Rd,43.71176278859601,-79.27028152889692,2
Shaughnessy Blvd / Sheppard Ave E,43.77351462694018,-79.35306224113921,1
Jane St / Finch Ave W,43.759292283169536,-79.5183741465576,0
King St W / Wilson Park Blvd,43.6372958,-79.4423237,9
Beltline Trail / Chaplin Cres,43.704461,-79.423122,0
Howard St / Sherbourne St,43.6712581,-79.376367,0
Benshire Dr / The Meadoway,43.76174092019504,-79.24473961415558,4
St Clarens Ave / College St,43.651238,-79.43868,2
11 Spadina Rd,43.6677246,-79.4041365,8
Brookdale Ave / Yonge St,43.72991999271573,-79.40372719797139,1
Victoria Park Ave / Kingston Rd,43.68035,-79.28357,4
Palmerston Ave / Dundas St W,43.651603,-79.408346,5
Old Cummer GO Station,43.79442338280241,-79.36925879507179,2
Strachan Ave / East Liberty St - SMART,43.63906470236988,-79.41080996164456,15
Tommy Thompson Park (Leslie Street Spit),43.65222662225532,-79.32295440954084,22
Eglinton Ave E / Mason Rd ,43.742037440522616,-79.22488680080262,7
Livingston Rd / Guildwood Pkwy,43.747854,-79.199327,17
Polson Pier,43.641675,-79.354006,1
Cherry Beach,43.637764,-79.345359,47
Little Norway Park,43.635023,-79.399505,12
Heyworth Cres / Kingston Rd,43.6750806,-79.3068697,15
Hillsdale Ave W / Yonge St,43.7029672,-79.3979073,0
Christie St / Dupont St,43.67168,-79.421192,3
Victoria Park Subway Station - SMART,43.695101521988285,-79.28970303201599,3
Opposite 1103 Leslie St,43.72093164598881,-79.34989416350709,1
Elm St/ University Ave (East Side),43.65637299999999,-79.38781039999999,1
Queen St. E / Eastern Ave,43.667208,-79.312315,10
75 Tandridge Cres,43.729578273586064,-79.54699793872719,0
McRae Dr / Laird Dr - SMART,43.70979296822595,-79.36389214460489,6
Gerrard St E / Broadview Ave  - SMART,43.665656,-79.352055,15
Yonge St / Bloor St,43.669969,-79.386532,1
King St W / York St (2),43.647968822765,-79.38316961352653,1
Lisgar St / Dundas St W - SMART,43.6493472,-79.42668,4
College St / Henry St ,43.6591529,-79.3947953,0
Sherbourne St / Isabella St,43.669576,-79.375961,0
Yonge St / Alexander St - SMART,43.662862,-79.383572,3
Fort York Blvd / Grand Magazine St,43.63758782904466,-79.40314232209015,12
Bathurst St / Sheppard Ave W,43.7551762288098,-79.43812182651081,0
Kennedy Rd/Ranstone Gdns (Jack Goodlad Park),43.74190570940633,-79.27181887640458,6
Dundas St W / Prince Edward Dr N,43.660324268765464,-79.51154350422973,4
Royal York Rd / Lake Shore Blvd W,43.6029904,-79.4926867,14
Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,2
Humberside Grounds - SMART,43.65917,-79.46997,2
Lower Sherbourne St / The Esplanade,43.648655,-79.367061,17
Symes Rd / Glen Scarlett Rd - SMART,43.673391524931525,-79.47798367814572,1
Bloor St W / Riverside Dr,43.647663,-79.487583,3
Goodwood Park Crt / Dentonia Park,43.694826,-79.295208,6
Dundas St W / Crawford St,43.649722,-79.416944,36
Amroth Ave / Danforth Ave,43.6856128,-79.31168269999999,5
Downsview Park Subway Station - SMART,43.753107,-79.479626,0
Strachan Ave / Princes' Blvd,43.635,-79.4088888888889,19
Alameda Ave / Vaughan Rd - SMART,43.690903,-79.4375028,1
Sheppard Ave E / Leslie St,43.77114830031903,-79.36381166455688,1
Merton St / Mount Pleasant Rd,43.697819,-79.38786,2
King St W / Tecumseth St,43.64333333333333,-79.40555555555557,2
Simcoe St / King St W,43.647508351306186,-79.38604436555764,0
Mill St / Parliament St,43.650256,-79.36163,2
Queen St E / Rhodes Ave,43.666224,-79.317693,20
High Park Blvd / Parkside Dr,43.64456431942226,-79.45737058972283,2
Gerrard Square Mall (1010 Gerrard St E),43.668553,-79.338673,16
Jane St / Haney Ave,43.6743457123134,-79.4948437786083,2
Talbot Rd / Finch Hydro Corridor,43.78225298110634,-79.42367062831116,0
Davenport Rd / Christie St,43.675278,-79.423889,1
York St / Queen St W (City Hall),43.65160619179464,-79.38404693334348,9
St. George St / Hoskin Ave,43.6637403,-79.39806449999999,5
Felstead Ave/Gillard Ave (Monarch Park),43.6791345,-79.3263159,15
Lumsden Ave / Cedarvale Ave,43.693187,-79.314283,1
Jarvis St / Maitland Pl,43.6647688,-79.3772602,0
Livingston Rd (Highland Creek Trail),43.7561681,-79.2026694,2
Hawksbury Dr / Sheppard Ave E ,43.76816239444779,-79.38312075158996,0
College Park - Yonge St Entrance,43.65988,-79.38279,3
Birchmount Rd / Kingston Rd,43.69401297794256,-79.26257204548136,3
Richmond St W / Bathurst St,43.64666748425228,-79.40299591349182,14
Kingston Rd / Ridgemoor Ave,43.70643614257429,-79.25104443353288,1
Shaw St / College St,43.6551193,-79.4201454,8
Mutual St / Shuter St (Arena Gardens),43.6559476,-79.37558829999999,1
Mabelle Park,43.645389479325615,-79.5276822170925,4
Lake Shore Blvd W / Seventeenth St,43.59841926031898,-79.51561102394257,6
111 Broadview Ave,43.6593483,-79.34993659999999,14
Colonel Danforth Park,43.7777114,-79.1659711,12
Spadina Ave / Adelaide St W,43.6472019,-79.3953394,5
Joseph J Piccininni Community Centre,43.675648,-79.4527619,0
Exhibition GO (Atlantic Ave),43.637695491830144,-79.42023184193503,3
Broadview Ave / Westwood Ave,43.6848652,-79.356602,10
Western Battery Rd / Pirandello St,43.640075,-79.414156,1
Ward's Island Ferry Dock,43.62946009688497,-79.35615465421839,22
Gordonridge Pl / Danforth Rd,43.72729077290258,-79.25237907196654,6
Bathurst St / Front St W,43.64134790000001,-79.4013882,11
Queen St E / Nursewood Rd,43.673831,-79.281455,17
Kingston Rd / Markham Rd,43.73878438927323,-79.21746485700835,3
Danforth Ave / Gough Ave,43.678401,-79.346289,21
E.T. Seton Park (Eglinton Ave E / Leslie St),43.715951,-79.351246,0
Brimley Rd / McCowan District Park,43.72704086366749,-79.24391402446746,1
36 Park Lawn Rd,43.62369169999999,-79.4838132,6
Simcoe St / Wellington St W North,43.6462176,-79.3855048,0
Humber Bay Shores Park East,43.6308933,-79.4722622,17
Ridge Rd / Wilson Ave ,43.723786959308256,-79.49416269814759,0
2300 Lakeshore Blvd W,43.61868,-79.48674,13
Wellesley St E / Jarvis St,43.6662047,-79.37901219999999,3
Howard Park Ave / Parkside Dr,43.648657,-79.458111,4
Ramsden Park,43.676184561302776,-79.38962496400146,0
Sackville St / Eastern Ave - SMART,43.653809,-79.3595,8
Willingdon Blvd / Bloor St W (Green P),43.64817,-79.510392,2
Niagara St / Richmond St W,43.64534,-79.409597,33
Simcoe St / Pullan Pl,43.65105290412541,-79.38764943227872,8
Dalton Rd / Bloor St W,43.6662942,-79.4066433,4
Yonge St / Dundonald St ,43.665801,-79.384796,0
Bond Ave / Don Mills Trail,43.74475834253035,-79.35348069940567,0
Finch Ave W / Bathurst St,43.7737066962024,-79.44314914220622,1
Grenoble Dr / Gateway Blvd,43.71513211098082,-79.33413623320465,9
King St E / Victoria St,43.6495789,-79.3762096,1
Kendal Ave / Bernard Ave,43.671513,-79.408317,7
Oak St / Sackville St,43.6613642,-79.3641171,2
Hanna Ave / Liberty St,43.638608601636705,-79.41965437361068,23
Kendal Ave / Spadina Rd,43.670318,-79.405181,1
McGill St / Church St,43.660694,-79.379052,3
Lynn Williams St / Pirandello St ,43.639124514797004,-79.41423166721611,8
Coronation Park (Martin Goodman Trail),43.635007,-79.403341,9
Waterfront Trail (Rouge Hill),43.778015,-79.131911,11
Summerhill Subway Station,43.68201189061227,-79.39130701852416,0
Walter Saunders Park,43.699327072589426,-79.4493630391668,1
Broadview Subway Station,43.6772,-79.35858,2
Beaty Ave / Queen St W,43.6393107,-79.4408141,4
East Lynn Ave / Danforth Ave,43.6850809,-79.3149901,5
Humber Bay Shores Park / Marine Parade Dr,43.626265,-79.476723,38
Wilket Creek Park,43.720645,-79.355474,9
Balliol St / Yonge St - SMART,43.6978701,-79.39419,3
Ursula Franklin St / Huron St - SMART,43.660274,-79.398049,0
Cherry St / Distillery Ln,43.650279,-79.356832,7
Ellis Ave / The Queensway,43.63855,-79.46693,14
Ulster St / Bathurst St,43.66,-79.4088888888889,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,1
Lisgar St / Queen St W - SMART,43.64299174164139,-79.42355911563249,9
King's Mill Park,43.64920406876699,-79.49336334201408,8
Richmond St E / Jarvis St Green P,43.652634,-79.374222,0
Scrivener Sq / Yonge St,43.680566503025645,-79.3908297264401,0
Rogers Rd / Bicknell Ave,43.68189526215492,-79.4736382392868,0
Soudan Ave / Yonge St ,43.70430959999999,-79.3972815,1
Ferrand Dr / Rochefort Dr,43.719632535237835,-79.33199950866776,7
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,0
East Liberty St / Western Battery Rd,43.6392777,-79.4115736,13
Yonge St / North York Blvd,43.76726589934926,-79.41263489814757,0
Lake Shore Blvd W / Thirty Ninth Street,43.5927419,-79.54033009999999,17
Euclid Ave / Bloor St W,43.664467,-79.414783,9
Dundas St E / Parliament St,43.659575,-79.365769,4
Lisgar Park,43.6423847,-79.4240277,10
Lake Shore Blvd W / Long Branch Ave,43.59445833196281,-79.53387390859834,4
Lillian St / Soudan Ave - SMART,43.70607287248461,-79.39356161653288,0
Cosburn Ave / Donlands Ave,43.690537,-79.341307,6
Luttrell Ave / Danforth Ave,43.6897656,-79.2939525,12
Jane St / Queens Dr,43.70673804962302,-79.50477543802873,0
Bloor St W / High Park Ave (High Park),43.6535269,-79.4650569,0
Scarlett Rd / Eileen Ave,43.668510906505354,-79.5007648392868,2
Front St E / Scott St,43.6476616,-79.37549,2
Queen St W / Dovercourt Rd,43.6438602,-79.4227573,8
Lake Shore Blvd W / Ellis Ave,43.635932,-79.465083,15
Dundas St W / St. Patrick St,43.6545174,-79.3895315,3
Yonge St / Golfdale Rd,43.732016,-79.403637,2
Ossington Ave / Harrison St,43.651111111111106,-79.4213888888889,3
35 Erindale Ave,43.67729,-79.35741,15
Adelaide St W / Strachan Ave,43.643253094827294,-79.41230469904167,13
Duncan Mill Rd / Valleybrook Dr,43.76167125342455,-79.35258302698364,0
The Kingsway / Ashley Rd,43.66279594478841,-79.51959827976225,1
Northern Dancer Blvd / Lake Shore Blvd E,43.663162,-79.309765,23
Weston Rd / St Clair Ave W,43.673019,-79.467994,3
Albany Ave / Dupont St,43.67348899977229,-79.41339520555726,1
Concord Ave / Dewson St,43.656945,-79.424911,3
Dufferin St / Finch Corridor Trail,43.7724019,-79.4675395,0
1525 Dundas St W,43.64957,-79.432446,6
Pharmacy Ave / Danforth Ave,43.6929478,-79.28339980000001,0
Scarborough Village Park,43.74715113437855,-79.21450235913849,0
Scott St / The Esplanade,43.64659663170443,-79.37530913867988,13
St Clair Ave W / Gunns Rd,43.672079,-79.470171,3
Sorauren Ave / Geoffrey St - SMART,43.649172,-79.4445087,3
Downsview Park Blvd / Keele St  - SMART,43.73673829262113,-79.48227195568086,1
Winona Dr / Davenport Rd,43.674923,-79.430465,1
Bloor St W / Manning Ave - SMART,43.663912,-79.416124,2
Gerrard St E / Victoria Park Ave - SMART,43.686962,-79.286864,13
Toronto Inukshuk Park,43.6323994,-79.40978179999999,31
Mount Pleasant Rd / Davisville Ave - SMART,43.70088225686968,-79.38736016665911,0
Finch Subway Station ,43.781877158752955,-79.41528502874928,0
Willcocks St / St. George St,43.662085,-79.397735,8
Queens Quay E / Lower Sherbourne St,43.645215,-79.364898,9
Bridgman Ave / Kendal Ave,43.675556,-79.410278,1
Langford Ave / Danforth Ave - SMART,43.6800218,-79.3405681,16
St. George St / Willcocks St,43.662452744495575,-79.3978384219513,13
Prudential Dr / Midland Ave,43.74956621257908,-79.26572190926208,0
Eglinton Ave W / Ennerdale Rd,43.695032348609836,-79.45302971031188,1
Wallace Ave / Pauline Ave,43.6632257,-79.4397052,1
Lonsdale Rd / Spadina Rd,43.688526,-79.412903,1
Concord Ave / Bloor St W (South),43.661473871590324,-79.4267678838427,0
Roncesvalles Ave / Fermanagh Ave,43.646314469245205,-79.44879407014527,2
Warden Subway Station,43.71161098023304,-79.28055565662231,5
Riverdale Park North (Broadview Ave),43.671172,-79.354704,11
803 Richmond St W,43.644381896942434,-79.4108533793123,8
Queen St E / Berkeley St,43.6552778,-79.36583333333333,3
Queen St. E / Spruce Hill Rd.,43.672571,-79.289,14
Gerrard St E / Main St,43.684261,-79.299332,3
Bay St / Queens Quay W (Ferry Terminal),43.640978,-79.376785,1
Wellesley Station Green P,43.66496415990742,-79.38355031526893,5
Baldwin St / Spadina Ave - SMART,43.654905,-79.398448,2
Tyndall Ave / King St W - SMART,43.638426,-79.429142,0
Front St W / Blue Jays Way,43.643473,-79.390477,0
Gerrard St E / River St,43.663993,-79.358534,1
King St E / Jarvis St,43.650325,-79.372287,7
Bay St / Harbour St ,43.64215,-79.377,8
Thompson St / Carroll St,43.65907064983235,-79.35240134225845,12
Hillsdale Ave E / Mount Pleasant Rd,43.70512126615395,-79.3890271081274,0
Bloor St W / Kingsmill Rd,43.64927890131737,-79.50312995581972,5
Don Mills Rd / Fairview Mall Dr,43.77888550790407,-79.34837169762268,0
Berkeley St / Adelaide St E - SMART,43.653359,-79.365023,5
Front St W / University Ave (1),43.6451635,-79.3831757,15
Danforth Rd / Birchmount Rd ,43.70688,-79.26850999999999,1
Dunn Ave / Queen St W,43.639522754211804,-79.43395976815727,15
Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472,0
John St  / Mercer St - SMART,43.6461,-79.3895,1
800 Fleet St (North),43.63682856154585,-79.40884160367011,19
25 York St – Union Station South,43.643667,-79.380414,3
Lawrence Ave W / Marlee Ave,43.715552692740914,-79.4461544565374,2
Nelson St / Duncan St,43.648711,-79.389728,20
Essex St / Christie St,43.6686111,-79.42027777777778,0
Eastwood Rd / Woodbine Ave - SMART,43.676216,-79.309395,15
G Ross Lord Park,43.7781116,-79.467963,0
Briar Hill Ave / Yonge St - SMART,43.713524,-79.400162,1
D'Arcy St / McCaul St - SMART,43.655227,-79.39201,2
Crawford St / Queen St W,43.645665,-79.415345,17
Queen St W / Ossington Ave,43.643975,-79.419576,10
Albany Ave / Bloor St W,43.66554144421798,-79.41010317605742,3
Bloor St W / Shaw St - SMART,43.662403,-79.423098,2
York St / Wellington St W (2),43.647043061824,-79.38314120681535,16
Lumsden Ave / Eastdale Ave,43.69413548199171,-79.30058718775287,2
Parliament St / Aberdeen Ave,43.665278,-79.368333,4
Driftwood Ave / Finch Corridor Trail,43.7603624,-79.5162777,0
Keele St / Annette St,43.66402,-79.46418,0
Lower Spadina Ave / Lake Shore Blvd W,43.638497,-79.39192,13
Temperance St / Bay St,43.6506,-79.381285,0
St Clair Ave W / Robina Ave,43.68005,-79.43469,1
Colgate Ave / Carlaw Ave,43.6623658,-79.3413344,19
Park Lawn Rd / Berry Rd,43.63605238134247,-79.49325238769686,9
Lake Shore Blvd E / Leslie St,43.659195,-79.329196,12
51 Parliament St,43.652169,-79.362841,14
Emmett Ave,43.68735514096443,-79.50623313806341,4
York St / Harbour St (Love Park),43.64101663053319,-79.38035903750381,1
Bloor St W / Dundas St W,43.6563889,-79.45166666666667,0
Humber River Hospital ,43.72537884183677,-79.48719674218903,0
60 Carl Hall Rd - SMART,43.74796393423666,-79.47521217354125,0
Bay St / St. Joseph St,43.665527,-79.387499,0
Yonge St / Dundas Sq,43.655766,-79.3802,19
Bay St / College St (West Side) - SMART,43.660087,-79.385655,2
Amelia St / Sumach St,43.66852,-79.363525,3
Bond St / Queen St E,43.653236,-79.376716,1
Noble St / Queen St W,43.6424558,-79.4296346,13
Church St / Dundas St E - SMART,43.657024,-79.377257,0
Arlington Parkette,43.69105005197055,-79.43281746494293,1
Mortimer Ave / Carlaw Ave SMART,43.685167,-79.34962,5
Kingston Rd / Beech Ave,43.680095,-79.291714,11
Saulter St / Queen St E - SMART,43.65897697159562,-79.34715316627046,11
Rusholme Park Cres / College St,43.65277778,-79.42972222,8
Boston Ave / Queen St E- SMART,43.661601650964336,-79.33894582857273,10
Augusta Ave / Dundas St W,43.652473,-79.401456,2
Hocken Ave / Vaughan Rd,43.6817346,-79.4184725,0
12 Harbour St,43.6425636,-79.3762,13
St Clair Ave W / Caledonia Rd,43.6754247,-79.4547813,0
York Recreation Centre,43.688153079245126,-79.48219789940566,0
Tobermory Dr / Finch Corridor Trail,43.7611741,-79.5114452,0
20 Charles St E,43.6691099,-79.38551,1
Priscilla Ave / Dundas St W,43.664665,-79.489385,2
Queens Quay E / Freeland St,43.64249948081925,-79.37285779318468,11
Dufferin St / Sylvan Av (Dufferin Grove Park),43.6555556,-79.43361111111112,13
Shuter St/River St,43.659296,-79.358035,12
York University Station (South) - SMART,43.77345,-79.5002,0
Frederick St / King St E,43.651118,-79.369411,38
19 Glendora Ave,43.75921143833388,-79.40960364801701,1
Wallace Ave / Symington Ave - SMART,43.661324,-79.449534,0
University Ave / Queen St W,43.65052424212547,-79.38672702579497,1
King St W / Joe Shuster Way,43.639444,-79.423611,10
Simcoe St / Wellington St W South,43.6458569,-79.3853654,1
Nassau St / Bellevue Ave,43.65484215542248,-79.40351232494366,1
Hanlan's Point Ferry Dock,43.6278286673252,-79.38962156604123,7
Pretoria Ave / Broadview Ave,43.6783213,-79.35822,8
Neil McLellan Park,43.65143,-79.47779,1
Dundonald St / Church St,43.66663,-79.38148,2
Union Station,43.645609,-79.380386,11
Bathurst St / Housey St,43.63781903961206,-79.40013176752855,10
Avenue Rd / Macpherson Ave ,43.67794376009951,-79.39836278587889,1
190 Queens Quay E,43.6451308,-79.36536439999999,8
265 Armadale Ave,43.6501644,-79.48296909999999,25
Logan Ave / Eastern Ave - SMART,43.657925501075496,-79.34143486929416,11
Gladstone Ave / Queen St W,43.64314139337404,-79.42728015945511,3
1 Shortt St,43.69592993313034,-79.45190139609524,30
Lake Shore Blvd E / Knox Ave,43.660206,-79.3244,11
Wychwood Ave / Benson Ave - SMART,43.6809164,-79.4229684,0
Queen St W / Shaw St,43.6442457,-79.41610440000001,15
Lake Shore Blvd W / Brow Dr,43.591410003452495,-79.54418190344097,8
The Pond Rd / Sentinel Rd,43.7696262,-79.5025943,0
365 Lippincott St,43.6649482,-79.40947,17
St Clair West Subway Station - Heath Entrance,43.686352,-79.415894,0
Fort York  Blvd / Capreol Ct,43.639832,-79.395954,11
Lansdowne Ave / Whytock Ave,43.6538888888889,-79.4413888888889,1
Queens Park Cres / College St ,43.66018127636866,-79.39083271520538,0
Kewbeach Ave / Kenilworth Ave,43.666325,-79.3014,21
Queens Quay E / Merchants' Wharf,43.64643026333144,-79.3618163165329,23
Lake Shore Blvd W / Windermere Ave,43.634896,-79.467763,10
Sumach St / Carlton St (Riverdale Farm),43.665867,-79.362506,7
Bloor St W / Pacific Ave,43.65412449999999,-79.4636388,0
Marie Curtis Park,43.5880774,-79.5432067,7
College St / Crawford St,43.655,-79.418889,7
Dundas St E / Pembroke St ,43.658295,-79.372346,2
Wells St / Brunswick Ave,43.67105163758377,-79.40904755211488,1
Rogers Rd / Prospect Cemetery,43.68323,-79.455765,0
Hubbard Blvd / Balsam Av,43.669328,-79.288949,19
Spadina Ave / Sussex Ave ,43.66402799999999,-79.40297869999999,4
541 Huron St - SMART,43.670206,-79.402643,3
Judson St / Royal York Rd,43.6162721,-79.4990363,7
Fort York Blvd / Bathurst St - SMART,43.639052,-79.399792,10
Keele St / Vine Ave,43.66686,-79.46526,2
College Park South,43.65945682499,-79.38236466864778,4
1926 Lake Shore Blvd W,43.6357643,-79.4674917,22
Wellington St W / Stafford St,43.6409957,-79.40966630000001,13
Centennial College (Ashtonbee Campus),43.73003601845614,-79.2920036521843,5
Chatham Ave / Byron Ave,43.6798678328407,-79.33424613862303,3
Niagara St / Portland St,43.6425791,-79.40011729999999,10
Carlaw Ave / Dundas St E,43.665076,-79.341509,10
Sunnybrook Health Centre - S Wing,43.720998,-79.377456,0
Tiago Ave / Westview Blvd,43.71101621552703,-79.30675743891624,6
Wynford Heights Cres / Concorde Pl,43.72749778259739,-79.32714222209015,7
High Park Subway Station,43.6543604,-79.4655296,0
Ward St / Wallace Ave,43.662857,-79.44618,3
Frederick St / The Esplanade,43.6487245,-79.36839,12
Avenue Rd / Cumberland St ,43.669821695059376,-79.39444614603269,0
Humber Bay Shores Park West,43.6224434,-79.480284,20
Centre Island Ferry Dock,43.622020652213855,-79.37888203400495,22
Yonge St / Montgomery Ave - SMART,43.70960859570095,-79.39915125005619,0
York St / Wellington St W (1) ,43.646734,-79.38301,8
Queen St E / Sackville St,43.6561111,-79.36138888888888,5
101 Cedarvale Ave,43.6868681,-79.3110942,17
Jane St / Yewtree Blvd,43.75531728502427,-79.51704708227844,0
Elizabeth St / Edward St (Bus Terminal),43.656026,-79.385327,5
Hubbard Blvd / Glen Manor Dr,43.668633,-79.291162,14
Widmer St / King St W,43.6463574,-79.391206,1
Yonge St / Wood St,43.6622222,-79.3825,0
Woodbine Subway Station,43.686442,-79.313404,4
Lascelles Blvd / Eglinton Ave W,43.70547,-79.40355,0
91 Via Italia,43.67665014253828,-79.44503029755326,9
Sharpe St / Park St (Sandown Park),43.7105975,-79.2541175,1
Wellesley St E / Parliament St,43.6682342,-79.3702641,5
Glebe Rd W / Yonge St,43.7005976,-79.397345,0
Palmerston Blvd / Lennox St,43.66335070995886,-79.41312798316125,5
Eglinton Ave W / Henning Ave SMART,43.7063473,-79.40161,0
Caledonia Rd / Lotherton Pathway,43.70756436685646,-79.46571474966814,0
Eglinton Ave W / Scarlett Rd,43.6834703,-79.5108942,4
33 Queen St E,43.6523196075425,-79.37684857674785,8
Harvie Ave / Rogers Rd,43.68402031135697,-79.45297885330353,1
Lake Shore Blvd W / Twenty Fourth St,43.597082,-79.522768,9
Yonge St / Merton St ,43.6962750705313,-79.39629396191867,0
Hanlan's Point Beach,43.61904360581232,-79.39068832406288,1
Danforth Ave / Westlake Ave,43.687323,-79.304848,7
Erskine Ave / Yonge St SMART,43.7112153,-79.39894,1
Soho St / Queen St W,43.649649714291584,-79.39372141352654,2
Adelaide St E / Parliament St,43.65378337432506,-79.36335973372954,14
Davenport Rd / Dovercourt Rd - SMART,43.6741219,-79.4352208,0
Church St / Bloor St E,43.671389,-79.382919,0
University Ave / Gerrard St W - SMART(South),43.65748153286412,-79.38921396018827,0
Liberty St / Fraser Ave Green P,43.637981,-79.424146,5
St Clair Ave W / Avenue Rd ,43.68688938028234,-79.40099513147447,1
Robert St / Bloor St W - SMART,43.665846,-79.404998,3
Beverley St / College St,43.6575,-79.39527777777778,1
Duncan St / Adelaide St W - SMART,43.64813057569729,-79.38858106137695,2
Dentonia Park,43.694341,-79.291416,10
Blantyre Park,43.68306889999999,-79.279682,16
Ripley Ave / Ormskirk Ave,43.6390437,-79.4760109,20
College St / Huron St,43.658148,-79.398167,2
Bathurst St / Dundas St W,43.6518918789007,-79.40577861712723,1
Ontario Place Blvd / Lake Shore Blvd W,43.6322445,-79.4108105,13
Bartlett Parkette,43.6702236,-79.4360232,1
Queen St W / Cowan Ave,43.64089724173822,-79.43283582518329,19
Sumach St  / Queen St E,43.656638,-79.358749,5
Moore Park,43.693256,-79.383238,0
Queen St E / Woodward Ave,43.665269,-79.319796,18
Front St E / Bayview Avenue,43.6535,-79.354068,5
E.T Seton Park - South ,43.70503461857136,-79.33547292037659,4
St Clair Ave W / Bathurst St.,43.683296,-79.418734,0
The Pond Rd / Ian Macdonald Blvd,43.77086729028769,-79.49812990660705,0
Eglinton Ave E / Victoria Park Ave,43.72486103230542,-79.30351306295167,0
Logan Ave / Bain Ave,43.6720273,-79.3470557,17
Sterling Rd / Dundas St W,43.6508333333333,-79.4430555555556,0
Gould St / Yonge St (TMU),43.657424,-79.381019,7
406 Oakwood Ave,43.68827060022711,-79.43937767081853,0
Simcoe St / Queen St W,43.65049,-79.3873,25
Cherry Beach Sports Fields (55 Unwin Ave),43.6408346,-79.3429074,25
Brimley Rd / Lawrence Ave E ,43.75404854399297,-79.2553167552948,4
Dundas St W / Roncesvalles Ave Green P -SMART,43.6534268,-79.4512787,1
Pottery Rd / Lower Don River Trail,43.688148,-79.362101,9
457 King St W,43.6452091,-79.3960744,12
Danforth Ave / Coxwell Ave,43.683378,-79.322961,5
Bloor St W / Brock Ave,43.6589882,-79.438715,1
Wells Hill Ave / St Clair Ave W,43.683351,-79.41562,1
Bay St / Dundas St W,43.655350778457056,-79.38345966759798,8
